id,console-name,product-name,loose-price,cib-price,genre
49697,Playstation 4,Shenmue I & II,$14.99,$17.79,RPG
65634,Playstation 4,Shenmue III,$8.88,$10.00,RPG
67010,Playstation 4,Shenmue III [Collector's Edition],$57.99,$61.14,RPG
68531,Playstation 4,Shenmue III [Kickstarter Edition],$16.99,$16.99,RPG
35109,Playstation 4,Sherlock Holmes: Crimes & Punishments,$11.91,$20.07,Action & Adventure
37747,Playstation 4,Sherlock Holmes: The Devil's Daughter,$17.99,$20.27,Action & Adventure
54369,Playstation 4,Shikhondo,$57.85,$60.57,Shoot'em Up
1935123,Playstation 4,Shin Megami Tensei III: Nocturne HD Remaster,$25.05,$25.47,RPG
47050,Playstation 4,Shining Resonance Refrain,$11.70,$18.68,RPG
47082,Playstation 4,Shining Resonance Refrain: Draconic Launch Edition,$21.30,$24.50,RPG
47077,Playstation 4,Shiny,$9.99,$12.68,Action & Adventure
36233,Playstation 4,Shovel Knight,$12.97,$17.95,Action & Adventure
37569,Playstation 4,Silver Case,$12.86,$14.95,RPG
37934,Playstation 4,Silver Case [Limited Edition],$58.25,$65.05,RPG
40523,Playstation 4,Sims 4,$10.50,$11.22,Simulation
66983,Playstation 4,Sims 4 Bundle: Island Living,$12.81,$12.82,Simulation
58340,Playstation 4,Sims 4 Plus Cats and Dogs,$12.93,$14.47,Simulation
40502,Playstation 4,Sims 4 [Deluxe Party Edition],$15.00,$15.64,Other
2062161,Playstation 4,Simulacra,$40.13,$46.15,Visual Novel
38530,Playstation 4,Sine Mora EX,$7.82,$14.89,Shoot'em Up
40331,Playstation 4,SingStar Celebration,$5.99,$10.00,Music
59662,Playstation 4,Sinking City,$15.86,$16.70,Action & Adventure
50689,Playstation 4,Siralim,$18.40,$21.04,Action & Adventure
55873,Playstation 4,Siralim 2,$17.35,$19.95,Action & Adventure
66580,Playstation 4,Siralim 3,$21.36,$24.99,RPG
105325,Playstation 4,Skater XL,$13.75,$14.99,Extreme Sports
45145,Playstation 4,Skullgirls 2nd Encore,$56.27,$64.54,Action & Adventure
117483,Playstation 4,Skully,$10.52,$12.00,Action & Adventure
45169,Playstation 4,Sky Force Anniversary,$46.04,$55.76,Other
37011,Playstation 4,Skylanders Imaginators: Starter Pack,$24.95,$68.22,Action & Adventure
37014,Playstation 4,Skylanders Imaginators: Starter Pack Featuring Crash Bandicoot,$42.00,$66.77,Action & Adventure
35988,Playstation 4,Skylanders SuperChargers Starter Pack,$21.87,$48.77,Action & Adventure
35994,Playstation 4,Skylanders SuperChargers: Dark Edition Starter Pack,$25.01,$40.05,Action & Adventure
34556,Playstation 4,Skylanders Swap Force: Starter Pack,$10.25,$47.48,Action & Adventure
35128,Playstation 4,Skylanders Trap Team Dark Edition: Starter Pack,$67.76,$75.00,Action & Adventure
35125,Playstation 4,Skylanders Trap Team: Starter Pack,$10.13,$78.00,Action & Adventure
68940,Playstation 4,Slay the Spire,$10.22,$11.10,Action & Adventure
72257,Playstation 4,Slayaway Camp: Butcher's Cut,,,Puzzle
35176,Playstation 4,Sleeping Dogs: Definitive Edition,$12.85,$15.50,Action & Adventure
2368882,Playstation 4,Sleeping Dogs: Definitive Edition [Limited Edition],$30.95,$35.58,Action & Adventure
593905,Playstation 4,Slide Stars,$9.99,$11.50,Action & Adventure
50138,Playstation 4,Slime Rancher,$8.05,$19.08,Action & Adventure
2529424,Playstation 4,Slime Rancher [Collector's Edition],,,Action & Adventure
222499,Playstation 4,Slime Rancher [Deluxe Edition],$17.44,$19.98,FPS
70983,Playstation 4,Slime-San Superslime Edition,$17.17,$19.00,Platformer
59648,Playstation 4,Smash Hit Plunder VR,$19.44,$22.47,Strategy
2311964,Playstation 4,SmuggleCraft,$28.56,$30.77,Racing
37271,Playstation 4,Sniper Elite 4,$13.00,$14.55,FPS
38055,Playstation 4,Sniper Elite 4 [Limited Edition],$14.52,$17.57,FPS
34970,Playstation 4,Sniper Elite III,$9.96,$9.99,FPS
34965,Playstation 4,Sniper Elite III [Collector's Edition],$19.98,$24.43,FPS
35601,Playstation 4,Sniper Elite III [Ultimate Edition],$10.99,$13.45,FPS
58393,Playstation 4,Sniper Elite V2 Remastered,$24.17,$26.99,Third Person Shooter
37429,Playstation 4,Sniper Ghost Warrior 3,$11.03,$12.32,FPS
66573,Playstation 4,Sniper Ghost Warrior: Contracts,$12.82,$20.24,FPS
2070592,Playstation 4,Sniper: Ghost Warrior Contracts 2,$24.41,$27.45,FPS
36226,Playstation 4,Snoopy's Grand Adventure,$13.72,$17.36,Action & Adventure
71018,Playstation 4,SnowRunner,$24.83,$27.66,Racing
2142988,Playstation 4,Soccer: Tactics & Glory,$40.00,$43.25,Soccer
926445,Playstation 4,Soldner X2 Final Prototype Definitive Edition,$60.00,$69.00,Shoot'em Up
55000,Playstation 4,Song of Memories,$17.00,$19.83,Visual Novel
37255,Playstation 4,Song of the Deep,$8.19,$12.50,Action & Adventure
63627,Playstation 4,Song of the Deep [Collector's Edition],$22.89,$26.49,Action & Adventure
2392890,Playstation 4,Sonic Colors Ultimate [Launch Edition],$25.17,$27.74,Platformer
40444,Playstation 4,Sonic Forces,$12.08,$12.30,Action & Adventure
40442,Playstation 4,Sonic Forces Bonus Edition,$14.47,$14.70,Action & Adventure
155336,Playstation 4,Sonic Mania,$11.57,$13.25,Arcade
47066,Playstation 4,Sonic Mania Plus,$14.99,$18.99,Action & Adventure
38561,Playstation 4,Sonic Mania [Collector's Edition],$42.47,$42.88,Action & Adventure
50151,Playstation 4,Sony Gold Wireless Headset,$47.87,$81.38,Accessories
50152,Playstation 4,Sony Gold Wireless Stereo Headset 20th Anniversary,$54.51,$134.27,Accessories
50154,Playstation 4,Sony Gold Wireless Stereo Headset 500 Million,$61.77,$62.18,Accessories
2142955,Playstation 4,Sony Gold Wireless Stereo Headset The Last of Us 2,$243.14,$262.88,Accessories
50153,Playstation 4,Sony Gold Wireless Stereo Headset Uncharted 4,$50.25,$146.35,Accessories
50155,Playstation 4,Sony Platinum Wireless Headset,$51.01,$70.33,Accessories
161136,Playstation 4,Sony PlayStation VR Doom Bundle,$310.15,$334.02,Accessories
52652,Playstation 4,Soul Calibur VI,$12.07,$12.47,Fighting
52654,Playstation 4,Soul Calibur VI [Collector's Edition],$48.70,$63.00,Fighting
52653,Playstation 4,Soul Calibur VI [Deluxe Edition],$27.16,$29.69,Fighting
40292,Playstation 4,South Park: The Fractured But Whole,$4.47,$6.56,Action & Adventure
40296,Playstation 4,South Park: The Fractured But Whole Coon Bundle,$63.86,$68.78,Action & Adventure
40294,Playstation 4,South Park: The Fractured But Whole [Gold Edition],$20.24,$32.17,Action & Adventure
45055,Playstation 4,South Park: The Stick of Truth,$13.21,$15.00,Action & Adventure
352965,Playstation 4,Space Channel 5 VR,$40.00,$46.00,Action & Adventure
1341228,Playstation 4,Space Channel 5 VR Kinda Funky News Flash! [Collector's Edition],,,Music
49634,Playstation 4,Space Hulk,$9.39,$11.00,Action & Adventure
49635,Playstation 4,Space Hulk Ascension,$4.20,$7.19,Action & Adventure
46445,Playstation 4,Space Hulk Deathwing Enhanced Edition,$13.46,$13.57,Action & Adventure
52128,Playstation 4,Space Hulk Tactics,$6.65,$9.89,Strategy
1893507,Playstation 4,Space Invaders Forever,$15.00,$15.00,Shoot'em Up
1813230,Playstation 4,Spacebase Startopia,$22.85,$26.70,Simulation
66501,Playstation 4,Sparklite,$10.33,$13.99,Action & Adventure
2775036,Playstation 4,Speaking Simulator,,,Simulation
1313775,Playstation 4,Speed 3 Grand Prix,$10.87,$11.00,Racing
58375,Playstation 4,Spelunky,$34.72,$40.00,Platformer
62419,Playstation 4,Spelunky [Collector's Edition],$37.37,$42.69,Action & Adventure
54360,Playstation 4,Spike Volleyball,$8.99,$14.01,Sports
66970,Playstation 4,Spirit Hunter NG,$19.25,$22.45,Horror
90944,Playstation 4,Spirit of the North,$14.96,$16.49,Action & Adventure
2121628,Playstation 4,Spirit: Lucky's Big Adventure,$16.05,$16.05,Action & Adventure
2254370,Playstation 4,Spiritfarer,$25.62,$29.45,Platformer
50711,Playstation 4,Splasher,$17.85,$20.53,Action & Adventure
78342,Playstation 4,SpongeBob SquarePants Battle for Bikini Bottom Rehydrated,$17.26,$19.31,Action & Adventure
78387,Playstation 4,SpongeBob SquarePants Battle for Bikini Bottom Rehydrated [Fun Edition],$196.68,$226.15,Action & Adventure
78388,Playstation 4,SpongeBob SquarePants Battle for Bikini Bottom Rehydrated [Shiny Edition],$100.33,$115.38,Action & Adventure
53740,Playstation 4,Spyro Reignited Trilogy,$13.98,$14.99,Action & Adventure
53831,Playstation 4,Spyro Reignited Trilogy & Crash Bandicoot N Sane Trilogy,$38.96,$55.00,Action & Adventure
53992,Playstation 4,Spyro Reignited Trilogy [Sock Bundle],$24.29,$27.01,Action & Adventure
36691,Playstation 4,Star Ocean Integrity and Faithlessness,$10.50,$12.85,RPG
37527,Playstation 4,Star Ocean Integrity and Faithlessness [Collector's Edition],$67.22,$75.50,RPG
2172694,Playstation 4,Star Renegades,$32.13,$36.95,RPG
2172695,Playstation 4,Star Renegades [Collector's Edition],,,RPG
37713,Playstation 4,Star Trek Bridge Crew,$10.90,$13.24,Simulation
36271,Playstation 4,Star Wars Battlefront,$4.60,$5.48,Action & Adventure
36274,Playstation 4,Star Wars Battlefront Deluxe Edition,$5.15,$5.88,Action & Adventure
37132,Playstation 4,Star Wars Battlefront Ultimate Edition,$5.74,$11.00,Action & Adventure
63701,Playstation 4,Star Wars Bounty Hunter,$31.00,$59.99,Action & Adventure
185883,Playstation 4,Star Wars Bounty Hunter [Classic Edition],$50.17,$57.69,Action & Adventure
68929,Playstation 4,Star Wars Bounty Hunter [Premium Edition],$67.39,$77.50,Action & Adventure
596255,Playstation 4,Star Wars Episode 1 Racer,$51.76,$60.00,Racing
2183132,Playstation 4,Star Wars Episode 1 Racer [Classic Edition],,,Racing
1958440,Playstation 4,Star Wars Episode 1 Racer [Premium Edition],$89.29,$102.68,Racing
2708606,Playstation 4,Star Wars Jedi Knight Collection,$36.91,$39.88,Action & Adventure
535384,Playstation 4,Star Wars Jedi Knight II: Jedi Outcast,$79.13,$91.00,FPS
1341235,Playstation 4,Star Wars Jedi Knight II: Jedi Outcast [Premium Edition],$78.57,$90.36,Action & Adventure
535383,Playstation 4,Star Wars Jedi Knight: Jedi Academy,$50.75,$52.81,Action & Adventure
214263,Playstation 4,Star Wars Jedi Knight: Jedi Outcast & Jedi Academy,$84.59,$91.00,Action & Adventure
65562,Playstation 4,Star Wars Jedi: Fallen Order,$8.96,$13.87,Action & Adventure
65563,Playstation 4,Star Wars Jedi: Fallen Order [Deluxe Edition],$19.34,$39.99,Action & Adventure
67287,Playstation 4,Star Wars Racer Revenge,$30.38,$38.42,Racing
72418,Playstation 4,Star Wars Racer Revenge [Premium Edition],$60.36,$69.41,Racing
40475,Playstation 4,Star Wars: Battlefront II,$6.00,$7.45,Action & Adventure
40476,Playstation 4,Star Wars: Battlefront II Deluxe Edition,$11.06,$11.26,Action & Adventure
200300,Playstation 4,Star Wars: Racer Revenge [Classic Edition],$23.57,$27.11,Racing
2674702,Playstation 4,Star Wars: Republic Commando,,,FPS
160854,Playstation 4,Star Wars: Squadrons,$9.99,$14.99,Simulation
37389,Playstation 4,Starblood Arena VR,$3.24,$6.01,FPS
37388,Playstation 4,Stardew Valley Collector's Edition,$13.42,$13.42,Action & Adventure
416300,Playstation 4,Starlink: Battle for Atlas,$5.35,$6.21,Action & Adventure
52176,Playstation 4,Starlink: Battle for Atlas [Starter Pack],$4.99,$11.26,Action & Adventure
37176,Playstation 4,Stealth Inc,$14.39,$32.93,Action & Adventure
37087,Playstation 4,SteamWorld Collection,$12.95,$15.53,Action & Adventure
46997,Playstation 4,Steamworld Dig 2,$9.50,$9.99,Action & Adventure
37149,Playstation 4,Steep,$9.49,$9.57,Extreme Sports
37152,Playstation 4,Steep Gold Edition,$10.21,$27.49,Extreme Sports
40574,Playstation 4,Steep Winter Games Edition,$8.89,$14.18,Sports
37441,Playstation 4,Steins Gate 0,$17.76,$19.85,RPG
162113,Playstation 4,Steins Gate 0 [Amadeus Edition],$113.04,$130.00,Action & Adventure
54495,Playstation 4,Steins Gate Elite,$21.62,$26.96,Visual Novel
54496,Playstation 4,Steins Gate Elite [Limited Edition],$38.25,$44.00,Visual Novel
45075,Playstation 4,Stern Pinball Arcade,$15.99,$18.37,Arcade
61895,Playstation 4,Steven Universe: Save The Light & OK KO Let's Play Heroes,$12.95,$18.99,Action & Adventure
37098,Playstation 4,Stick it to the Man,$6.74,$7.64,Action & Adventure
59548,Playstation 4,Stikbold: A Dodge Ball Adventure,$29.65,$34.09,Other
2708623,Playstation 4,Story of Seasons: Friends of Mineral Town,$35.55,$37.69,Simulation
2183086,Playstation 4,Story of a Gladiator,$25.71,$29.57,Action & Adventure
39930,Playstation 4,Strafe,$30.59,$34.01,Action & Adventure
65646,Playstation 4,Stranded Sails: Explorers of the Cursed Islands,$14.73,$16.94,Action & Adventure
50092,Playstation 4,Strange Brigade,$7.70,$9.71,Action & Adventure
50093,Playstation 4,Strange Brigade Collector's Edition,$37.66,$41.11,Action & Adventure
69467,Playstation 4,Stranger Things 3: The Game,$31.32,$37.32,Action & Adventure
80916,Playstation 4,Stranger Things 3: The Game [Classic Edition],$56.52,$65.00,Action & Adventure
46487,Playstation 4,Street Fighter 30th Anniversary Collection,$13.75,$14.15,Fighting
36484,Playstation 4,Street Fighter V,$11.14,$11.51,Fighting
45753,Playstation 4,Street Fighter V Arcade Edition,$13.94,$20.49,Fighting
1396939,Playstation 4,Street Fighter V Arcade FightStick TES+,$120.00,$166.21,Accessories
68757,Playstation 4,Street Fighter V [Champion Edition],$20.71,$23.82,Fighting
36485,Playstation 4,Street Fighter V [Collector's Edition],$36.67,$41.79,Fighting
2573485,Playstation 4,Street Outlaws 2: Winner Takes All,$38.49,$44.26,Racing
72055,Playstation 4,Street Outlaws: The List,$14.99,$15.63,Racing
535382,Playstation 4,Street Power Soccer,$9.87,$9.88,Sports
117404,Playstation 4,Streets of Rage 4,$21.90,$23.79,Beat'em Up
2392950,Playstation 4,Streets of Rage 4 [Anniversary Edition],$30.18,$33.94,Beat'em Up
71580,Playstation 4,Streets of Rage 4 [Classic Edition],$43.43,$58.00,Beat'em Up
71583,Playstation 4,Streets of Rage 4 [Collector's Edition],$210.70,$242.30,Beat'em Up
71579,Playstation 4,Streets of Rage 4 [Limited Run],$27.98,$28.57,Beat'em Up
69038,Playstation 4,Streets of Red,$37.39,$43.00,Beat'em Up
69042,Playstation 4,Streets of Red [Collector's Edition],$46.43,$53.39,Beat'em Up
64007,Playstation 4,Strikers Edge,$16.96,$19.50,Sports
2736758,Playstation 4,Stubbs the Zombie in Rebel Without a Pulse,$8.93,$9.62,Other
37327,Playstation 4,Styx: Shards of Darkness,$7.99,$9.69,Action & Adventure
53843,Playstation 4,Subnautica,$14.64,$16.47,Action & Adventure
1935110,Playstation 4,Subnautica: Below Zero,$16.48,$18.41,Action & Adventure
38558,Playstation 4,Sudden Strike 4,$12.49,$14.85,Strategy
65548,Playstation 4,Sudden Strike 4 [Complete Collection],$16.36,$16.60,Strategy
90940,Playstation 4,Summer Lesson: Hikari Miyamoto,$34.78,$40.00,Simulation
37712,Playstation 4,Summon Night 6 Lost Borders,$29.50,$44.00,RPG
40382,Playstation 4,Summon Night 6 Lost Borders [Amu Edition],$19.93,$32.47,RPG
40383,Playstation 4,Summon Night 6 Lost Borders [Raj Edition],$28.56,$30.76,RPG
45036,Playstation 4,Summon Night 6 Lost Borders [Wonderful Edition],$70.90,$81.53,RPG
58214,Playstation 4,Sundered,$39.74,$46.98,Action & Adventure
1563531,Playstation 4,Sundered [Collector's Edition],$44.33,$50.98,Action & Adventure
46984,Playstation 4,Super Bomberman R,$6.61,$14.50,Action & Adventure
2336245,Playstation 4,Super ComboMan Smash Edition,$16.79,$19.31,Beat'em Up
664038,Playstation 4,Super Daryl Deluxe,$26.96,$29.34,RPG
37089,Playstation 4,Super Dungeon Bros,$7.50,$7.56,Action & Adventure
45150,Playstation 4,Super Gunworld 2,$14.03,$16.09,Action & Adventure
46472,Playstation 4,Super Hydorah,$31.85,$35.14,Other
46473,Playstation 4,Super Hydorah [Classic Edition],$38.17,$43.89,Other
2515654,Playstation 4,Super Monkey Ball Banana Mania [Anniversary Edition],$28.56,$30.76,Platformer
65521,Playstation 4,Super Monkey Ball: Banana Blitz HD,$11.00,$12.85,Party
59653,Playstation 4,Super Neptunia RPG,$18.79,$21.73,RPG
65577,Playstation 4,Super Neptunia RPG [Limited Edition],$52.61,$60.50,RPG
70338,Playstation 4,Super Street The Game,$10.76,$13.07,Racing
91510,Playstation 4,SuperEpic: The Entertainment War,$30.10,$34.61,Action & Adventure
37739,Playstation 4,Superbeat: XONiC,$12.39,$14.01,Music
2291207,Playstation 4,Superepic: The Entertainment War [Badge Edition],$35.71,$38.45,Action & Adventure
307754,Playstation 4,Supermarket Shriek,$21.42,$24.63,Action & Adventure
1099903,Playstation 4,Supermash,$36.52,$42.00,Action & Adventure
58052,Playstation 4,Surf World Series,$19.92,$22.92,Sports
45120,Playstation 4,Surviving Mars,$10.67,$12.07,Simulation
90991,Playstation 4,Sword Art Online: Alicization Lycoris,$13.95,$15.04,RPG
45086,Playstation 4,Sword Art Online: Fatal Bullet,$12.58,$12.92,Action & Adventure
45089,Playstation 4,Sword Art Online: Fatal Bullet [Phantom Edition],$78.38,$90.14,Action & Adventure
37107,Playstation 4,Sword Art Online: Hollow Realization,$13.26,$13.49,RPG
37201,Playstation 4,Sword Art Online: Hollow Realization Collector's Edition,$139.21,$163.05,RPG
36270,Playstation 4,Sword Art Online: Lost Song,$9.95,$11.80,RPG
63790,Playstation 4,Sword and Fairy 6 [Limited Edition],$41.78,$48.05,RPG
2574377,Playstation 4,Swords Of Ditto: Mormo's Curse,$38.26,$44.00,RPG
2674809,Playstation 4,Swords Of Ditto: Mormo's Curse [Collectors Edition],,,RPG
37431,Playstation 4,Syberia 3,$5.96,$7.39,Action & Adventure
45117,Playstation 4,TT Isle of Man,$26.08,$28.03,Racing
58281,Playstation 4,Tachyon Project,$17.74,$18.45,Shoot'em Up
58191,Playstation 4,Tacoma,$28.26,$32.50,Action & Adventure
2656516,Playstation 4,Taiko No Tatsujin: Drum Session,,,Music
2512346,Playstation 4,Tails of Iron [Crimson Knight Edition],$28.56,$30.76,RPG
36586,Playstation 4,Tales From the Borderlands,$10.55,$19.99,Action & Adventure
2392894,Playstation 4,Tales of Arise,$40.57,$45.00,RPG
2567625,Playstation 4,Tales of Arise [Collector's Edition],$218.91,$251.75,RPG
37227,Playstation 4,Tales of Berseria,$13.13,$15.02,RPG
37228,Playstation 4,Tales of Berseria [Collector's Edition],$207.08,$292.13,RPG
2250645,Playstation 4,Tales of Berseria [Playstation Hits],$15.70,$18.05,RPG
2392926,Playstation 4,Tales of Iron [Crimson Knight Edition],$28.56,$30.76,RPG
53956,Playstation 4,Tales of Vesperia Definitive Edition,$14.00,$14.86,RPG
58149,Playstation 4,Tales of Vesperia Definitive Edition [Anniversary Bundle],$74.75,$74.75,RPG
36165,Playstation 4,Tales of Zestiria,$10.45,$14.11,RPG
36166,Playstation 4,Tales of Zestiria Collector's Edition,$53.30,$73.00,RPG
2038294,Playstation 4,Tamashii,$387.21,$445.28,Action & Adventure
1450783,Playstation 4,Taxi Chaos,$17.64,$18.99,Other
58439,Playstation 4,Team Sonic Racing,$13.95,$14.99,Racing
35957,Playstation 4,Tearaway Unfolded,$9.99,$10.33,Action & Adventure
36697,Playstation 4,Technomancer,$7.43,$7.99,Action & Adventure
36625,Playstation 4,Teenage Mutant Ninja Turtles Mutants in Manhattan,$44.43,$49.99,Action & Adventure
37714,Playstation 4,Tekken 7,$10.23,$11.55,Fighting
37716,Playstation 4,Tekken 7 [Collector's Edition],$78.26,$102.03,Fighting
141499,Playstation 4,Tekken 7 [Day 1 Edition],$12.99,$13.98,Fighting
117466,Playstation 4,Tekken 7 [Steelbook],$17.03,$19.55,Fighting
47074,Playstation 4,Tempest 4000,$9.50,$10.40,Other
46447,Playstation 4,Tennis World Tour,$12.47,$12.78,Sports
1935094,Playstation 4,Tennis World Tour 2,$23.40,$25.20,Sports
58552,Playstation 4,Tennis World Tour: Roland Garros Edition,$23.20,$24.96,Sports
68559,Playstation 4,Terminator Resistance,$26.59,$59.17,Action & Adventure
1935104,Playstation 4,Terra Trilogy,$8.43,$8.76,Arcade
35396,Playstation 4,Terraria,$10.49,$11.41,Action & Adventure
2172696,Playstation 4,Terraria [PlayStation Hits],$11.97,$11.99,Action & Adventure
631701,Playstation 4,Terraria [Special Edition],$12.99,$13.99,Action & Adventure
38232,Playstation 4,Teslagrad,$12.99,$13.60,Action & Adventure
53725,Playstation 4,Tetris Effect,$18.86,$23.09,Puzzle
69319,Playstation 4,Tetris Effect [Limited Run],$26.99,$28.59,Puzzle
70337,Playstation 4,Tharsis [Limited Edition],$17.85,$20.53,Action & Adventure
40336,Playstation 4,That's You,$2.05,$2.36,Other
2392947,Playstation 4,The Addams Family: Mansion Mayhem,$23.58,$32.00,Platformer
66931,Playstation 4,The Angry Birds Movie 2 VR: Under Pressure,$25.09,$28.85,Strategy
58049,Playstation 4,The Aquatic Adventure of the Last Human,$14.51,$14.62,Action & Adventure
67306,Playstation 4,The Bard's Tale IV: Director's Cut,$9.70,$12.64,RPG
45165,Playstation 4,The Bit.Trip,$13.29,$15.42,Action & Adventure
46480,Playstation 4,The Bit.Trip [PAX Variant],$15.65,$18.00,Action & Adventure
36009,Playstation 4,The Book of Unwritten Tales 2,$7.00,$8.56,Action & Adventure
68972,Playstation 4,The Bridge,$14.15,$14.76,Action & Adventure
39940,Playstation 4,The Bunker,$30.50,$35.08,Action & Adventure
2594395,Playstation 4,The Caligula Effect 2,$38.54,$44.94,RPG
2594397,Playstation 4,The Caligula Effect 2 [Limited Edition],$121.43,$130.77,RPG
58128,Playstation 4,The Coma: Recut [Limited Edition],$81.68,$93.93,Action & Adventure
2183085,Playstation 4,The Complex,$33.00,$33.00,Action & Adventure
54048,Playstation 4,The Council,$14.32,$17.14,Action & Adventure
35392,Playstation 4,The Crew,$8.60,$8.65,Racing
47021,Playstation 4,The Crew 2,$12.98,$13.89,Racing
47023,Playstation 4,The Crew 2 Deluxe Edition,$19.99,$30.62,Racing
47007,Playstation 4,The Crew 2 [Gold Edition],$20.50,$36.00,Racing
37141,Playstation 4,The Crew Ultimate Edition,$9.70,$10.95,Racing
36286,Playstation 4,The Crew Wild Run Edition,$7.99,$8.99,Racing
1847470,Playstation 4,The Dark Crystal: Age of Resistance Tactics,$53.50,$61.52,RPG
1935124,Playstation 4,The Dark Crystal: Age of Resistance Tactics [Collector's Edition],$127.14,$136.92,Strategy
2121623,Playstation 4,The Dungeon of Naheulbeuk: The Amulet of Chaos [Chicken Edition],$32.12,$34.85,RPG
37745,Playstation 4,The Dwarves,$9.49,$10.91,Action & Adventure
2071052,Playstation 4,The Elder Scrolls Online: Blackwood Collection,$21.50,$36.31,RPG
957292,Playstation 4,The End is Nigh,$31.27,$35.96,Action & Adventure
69315,Playstation 4,The Escapists + The Escapists 2,$12.86,$13.50,Action & Adventure
38634,Playstation 4,The Escapists 2,$10.92,$11.26,Strategy
35167,Playstation 4,The Evil Within,$14.99,$29.10,Action & Adventure
40272,Playstation 4,The Evil Within 2,$7.00,$7.02,Action & Adventure
2255131,Playstation 4,The Falconeer [Warrior Edition],,,Simulation
59641,Playstation 4,The First Tree,$46.08,$52.99,Simulation
67872,Playstation 4,The Fisherman: Fishing Planet,$12.95,$19.48,Simulation
42297,Playstation 4,The Flame in the Flood,$22.24,$22.24,Action & Adventure
40503,Playstation 4,The Girl and the Robot Deluxe Edition,$6.95,$12.99,Action & Adventure
62416,Playstation 4,The House in Fata Morgana,$69.50,$70.25,Visual Novel
63949,Playstation 4,The House in Fata Morgana [Collector's Edition],$103.81,$115.76,Visual Novel
39962,Playstation 4,The Hunter: Call of the Wild,$11.82,$12.38,Action & Adventure
52168,Playstation 4,The Hunter: Call of the Wild 2019,$10.73,$15.90,Action & Adventure
62399,Playstation 4,The Infectious Madness of Doctor Dekker,$34.76,$39.97,Simulation
40332,Playstation 4,The Inner World: The Last Wind Monk,$7.97,$8.95,Action & Adventure
2313344,Playstation 4,The King Of Fighters 2002 Unlimited Match [Classic Edition],$71.42,$82.13,Fighting
2254405,Playstation 4,The King of Fighters 2002 Unlimited Match,$44.64,$49.99,Fighting
37154,Playstation 4,The Last Guardian,$13.99,$15.00,Puzzle
37157,Playstation 4,The Last Guardian [Collector's Edition],$43.04,$95.00,Action & Adventure
2070599,Playstation 4,The Last Kids on Earth and the Staff of Doom,$20.00,$23.00,Beat'em Up
55744,Playstation 4,The Last Tinker: City of Colors,$10.80,$12.43,Platformer
72847,Playstation 4,The Last of Us Part II,$17.12,$18.70,Action & Adventure
72850,Playstation 4,The Last of Us Part II [Collector's Edition],$40.00,$104.00,Action & Adventure
72848,Playstation 4,The Last of Us Part II [Ellie Edition],$104.25,$254.99,Action & Adventure
72849,Playstation 4,The Last of Us Part II [Special Edition],$28.04,$51.00,Action & Adventure
34984,Playstation 4,The Last of Us Remastered,$8.90,$9.50,Action & Adventure
69284,Playstation 4,The Last of Us Remastered [Playstation Hits],$9.99,$10.14,Action & Adventure
50136,Playstation 4,The Long Dark,$17.70,$30.00,Action & Adventure
63487,Playstation 4,The Messenger,$40.00,$140.30,Platformer
63489,Playstation 4,The Messenger [Limited Run],$93.48,$107.50,Platformer
117475,Playstation 4,The Missing,$23.97,$26.99,Action & Adventure
156115,Playstation 4,The Missing [Collector's Edition],$57.14,$65.71,Action & Adventure
2296226,Playstation 4,The Mummy Demastered [Collector's Edition],$89.28,$96.15,Action & Adventure
1331747,Playstation 4,The Mummy Demastered [Limited Run],$51.76,$58.46,Action & Adventure
55795,Playstation 4,The Occupation,$8.75,$9.49,Action & Adventure
35561,Playstation 4,The Order: 1886,$8.30,$11.31,Action & Adventure
35562,Playstation 4,The Order: 1886 [Collector's Edition],$31.62,$55.04,Action & Adventure
35563,Playstation 4,The Order: 1886 [Premium Edition],$76.00,$149.14,Action & Adventure
2512421,Playstation 4,The Order: 1886 [Steelbook Edition],$19.67,$20.60,Action & Adventure
65428,Playstation 4,The Outer Worlds,$12.75,$12.75,Third Person Shooter
49622,Playstation 4,The Persistence,$14.13,$15.00,Action & Adventure
1453710,Playstation 4,The Persistence [Perp Games Edition],$30.96,$35.26,FPS
40552,Playstation 4,The Pillars of the Earth,$5.09,$10.00,Action & Adventure
58038,Playstation 4,The Princess Guide,$22.10,$34.14,RPG
155272,Playstation 4,The Princess Guide [Limited Edition],$42.86,$46.15,RPG
45130,Playstation 4,The Raven Remastered,$9.06,$9.59,Action & Adventure
2253798,Playstation 4,The Sexy Brutale [Full House Edition],$18.37,$18.56,Action & Adventure
66805,Playstation 4,The Shapeshifting Detective,$30.09,$34.60,Other
156147,Playstation 4,The Sims 4 & Star Wars Bundle,$10.53,$10.71,Simulation
2072557,Playstation 4,The Sisters: Party of the Year,$22.23,$23.94,Mini Games
161939,Playstation 4,The Sojourn,$14.57,$16.74,Puzzle
37576,Playstation 4,The Surge,$11.87,$11.95,RPG
63775,Playstation 4,The Surge 2,$10.00,$10.89,Action & Adventure
63776,Playstation 4,The Surge 2 [Limited Edition],$14.04,$15.49,Action & Adventure
416318,Playstation 4,The Survivalists,$18.45,$21.22,Simulation
37459,Playstation 4,The Swapper,$30.46,$34.96,Action & Adventure
37453,Playstation 4,The Swindle,$19.49,$20.98,Action & Adventure
36113,Playstation 4,The Talos Principle: Deluxe Edition,$14.99,$29.99,Puzzle
